thi, fhi, fci, U
74.0, 114.0, 165.0, 0.2714267589475657
75.0, 117.0, 170.0, 0.2714267589475657
76.0, 120.0, 175.0, 0.2714267589475657
77.0, 123.0, 180.0, 0.2714267589475657
78.0, 126.0, 185.0, 0.2714267589475657
79.0, 129.0, 190.0, 0.2714267589475657
80.0, 132.0, 195.0, 0.2714267589475657
81.0, 135.0, 200.0, 0.2714267589475657
82.0, 138.0, 205.0, 0.2713949757548645
83.0, 141.0, 210.0, 0.27139569946649345
84.0, 144.0, 215.0, 0.27139569946649345
85.0, 147.0, 220.0, 0.27139569946649345
86.0, 150.0, 225.0, 0.27139569946649345
87.0, 153.0, 230.0, 0.27139569946649345
88.0, 156.0, 235.0, 0.27139569946649345
89.0, 159.0, 240.0, 0.27139569946649345
90.0, 162.0, 245.0, 0.27139569946649345
61.0, 75.0, 200.0, 0.2401115108071889
62.0, 78.0, 205.0, 0.240728901142944
63.0, 81.0, 210.0, 0.271129915977343
64.0, 84.0, 215.0, 0.27115052639713283
65.0, 87.0, 220.0, 0.27115052639713283
66.0, 90.0, 225.0, 0.27115052639713283
67.0, 93.0, 230.0, 0.27139569946649345
68.0, 96.0, 235.0, 0.27139569946649345
69.0, 99.0, 240.0, 0.27139569946649345
70.0, 102.0, 245.0, 0.27139569946649345
71.0, 105.0, 250.0, 0.27139569946649345
72.0, 108.0, 255.0, 0.28729307851090374
73.0, 111.0, 260.0, 0.28729307851090374
74.0, 114.0, 265.0, 0.28729307851090374
75.0, 117.0, 270.0, 0.28729307851090374
76.0, 120.0, 275.0, 0.28729307851090374
77.0, 123.0, 280.0, 0.28729307851090374
78.0, 126.0, 285.0, 0.28729307851090374
79.0, 129.0, 290.0, 0.28729307851090374
80.0, 132.0, 295.0, 0.28729307851090374
81.0, 135.0, 300.0, 0.28729307851090374
82.0, 138.0, 305.0, 0.2872262723353976
83.0, 141.0, 310.0, 0.28733332147759993
84.0, 144.0, 315.0, 0.28733332147759993
85.0, 147.0, 320.0, 0.28733332147759993
86.0, 150.0, 325.0, 0.28733332147759993
87.0, 153.0, 330.0, 0.28733332147759993
88.0, 156.0, 335.0, 0.28733332147759993
89.0, 159.0, 340.0, 0.28733332147759993
90.0, 162.0, 345.0, 0.28733332147759993
61.0, 85.0, 100.0, 0.23970258073193565
62.0, 88.0, 105.0, 0.2396988923239275
63.0, 91.0, 110.0, 0.23984933765575198
64.0, 94.0, 115.0, 0.23990841685580125
65.0, 97.0, 120.0, 0.23990841685580125
66.0, 100.0, 125.0, 0.23990841685580125
67.0, 103.0, 130.0, 0.23993484641044444
68.0, 106.0, 135.0, 0.23993484641044444
69.0, 109.0, 140.0, 0.23993484641044444
70.0, 112.0, 145.0, 0.23993484641044444
71.0, 115.0, 150.0, 0.23993484641044444
72.0, 118.0, 155.0, 0.2714267589475657
73.0, 121.0, 160.0, 0.2714267589475657
74.0, 124.0, 165.0, 0.2714267589475657
75.0, 127.0, 170.0, 0.2714267589475657
76.0, 130.0, 175.0, 0.2714267589475657
77.0, 133.0, 180.0, 0.2714267589475657
78.0, 136.0, 185.0, 0.2714267589475657
79.0, 139.0, 190.0, 0.2714267589475657
80.0, 142.0, 195.0, 0.2714267589475657
81.0, 145.0, 200.0, 0.2714267589475657
82.0, 148.0, 205.0, 0.2713949757548645
83.0, 151.0, 210.0, 0.27139569946649345
84.0, 154.0, 215.0, 0.27139569946649345
85.0, 157.0, 220.0, 0.27139569946649345
86.0, 160.0, 225.0, 0.27139569946649345
87.0, 163.0, 230.0, 0.27139569946649345
88.0, 166.0, 235.0, 0.27139569946649345
89.0, 169.0, 240.0, 0.27139569946649345
90.0, 172.0, 245.0, 0.27139569946649345
61.0, 85.0, 200.0, 0.2713804643598569
62.0, 88.0, 205.0, 0.2700829570427111
63.0, 91.0, 210.0, 0.271129915977343
64.0, 94.0, 215.0, 0.27115052639713283
65.0, 97.0, 220.0, 0.27115052639713283
66.0, 100.0, 225.0, 0.27115052639713283
67.0, 103.0, 230.0, 0.27139569946649345
68.0, 106.0, 235.0, 0.27139569946649345
69.0, 109.0, 240.0, 0.27139569946649345
70.0, 112.0, 245.0, 0.27139569946649345
71.0, 115.0, 250.0, 0.27139569946649345
72.0, 118.0, 255.0, 0.28729307851090374
73.0, 121.0, 260.0, 0.28729307851090374
74.0, 124.0, 265.0, 0.28729307851090374
75.0, 127.0, 270.0, 0.28729307851090374
76.0, 130.0, 275.0, 0.28729307851090374
77.0, 133.0, 280.0, 0.28729307851090374
78.0, 136.0, 285.0, 0.28729307851090374
79.0, 139.0, 290.0, 0.28729307851090374
80.0, 142.0, 295.0, 0.28729307851090374
81.0, 145.0, 300.0, 0.28729307851090374
82.0, 148.0, 305.0, 0.2872262723353976
83.0, 151.0, 310.0, 0.28733332147759993
84.0, 154.0, 315.0, 0.28733332147759993
85.0, 157.0, 320.0, 0.28733332147759993
86.0, 160.0, 325.0, 0.28733332147759993
87.0, 163.0, 330.0, 0.28733332147759993
88.0, 166.0, 335.0, 0.28733332147759993
89.0, 169.0, 340.0, 0.28733332147759993
90.0, 172.0, 345.0, 0.28733332147759993
61.0, 85.0, 300.0, 0.2873031855962536
62.0, 88.0, 305.0, 0.2872994566947021
63.0, 91.0, 310.0, 0.2873261687064725
64.0, 94.0, 315.0, 0.2873284288605036
65.0, 97.0, 320.0, 0.2873284288605036
66.0, 100.0, 325.0, 0.2873284288605036
67.0, 103.0, 330.0, 0.28733332147759993
68.0, 106.0, 335.0, 0.28733332147759993
69.0, 109.0, 340.0, 0.28733332147759993
70.0, 112.0, 345.0, 0.28733332147759993
71.0, 115.0, 350.0, 0.28733332147759993
72.0, 118.0, 355.0, 0.28733332147759993
73.0, 121.0, 360.0, 0.28733332147759993
74.0, 124.0, 365.0, 0.28733332147759993
75.0, 127.0, 370.0, 0.28733332147759993
76.0, 130.0, 375.0, 0.28733332147759993
77.0, 133.0, 380.0, 0.28733332147759993
78.0, 136.0, 385.0, 0.28733332147759993
79.0, 139.0, 390.0, 0.28733332147759993
80.0, 142.0, 395.0, 0.28733332147759993
81.0, 145.0, 400.0, 0.28733332147759993
82.0, 148.0, 405.0, 0.28733332147759993
83.0, 151.0, 410.0, 0.28733332147759993
84.0, 154.0, 415.0, 0.28733332147759993
85.0, 157.0, 420.0, 0.28733332147759993
86.0, 160.0, 425.0, 0.28733332147759993
87.0, 163.0, 430.0, 0.28733332147759993
88.0, 166.0, 435.0, 0.28733332147759993
89.0, 169.0, 440.0, 0.28733332147759993
90.0, 172.0, 445.0, 0.28733332147759993
42.0, 65.0, 100.0, 0.18210383185048112
43.0, 68.0, 105.0, 0.18185697757369657
44.0, 71.0, 110.0, 0.18405771824773276
45.0, 74.0, 115.0, 0.18405771824773276
46.0, 77.0, 120.0, 0.18405771824773276
47.0, 80.0, 125.0, 0.25367807235396045
48.0, 83.0, 130.0, 0.2469693345007785
49.0, 86.0, 135.0, 0.2469693345007785
50.0, 89.0, 140.0, 0.24698325210932295
51.0, 92.0, 145.0, 0.24698325210932295
52.0, 95.0, 150.0, 0.24680919627621886
53.0, 98.0, 155.0, 0.271512631266165
54.0, 101.0, 160.0, 0.27155476647758725
55.0, 104.0, 165.0, 0.27155476647758725
56.0, 107.0, 170.0, 0.27155476647758725
57.0, 110.0, 175.0, 0.2713260621068773
58.0, 113.0, 180.0, 0.2713260621068773
59.0, 116.0, 185.0, 0.2713260621068773
60.0, 119.0, 190.0, 0.2713804643598569
61.0, 122.0, 195.0, 0.2713804643598569
62.0, 125.0, 200.0, 0.27141275168640855
63.0, 128.0, 205.0, 0.2700829570427111
64.0, 131.0, 210.0, 0.27115052639713283
65.0, 134.0, 215.0, 0.27115052639713283
66.0, 137.0, 220.0, 0.27115052639713283
67.0, 140.0, 225.0, 0.27139569946649345
68.0, 143.0, 230.0, 0.27139569946649345
69.0, 146.0, 235.0, 0.27139569946649345
70.0, 149.0, 240.0, 0.27139569946649345
71.0, 152.0, 245.0, 0.27139569946649345
42.0, 65.0, 200.0, 0.1942870528375408
43.0, 68.0, 205.0, 0.1943216868781214
44.0, 71.0, 210.0, 0.19513155202261717
45.0, 74.0, 215.0, 0.19513155202261717
46.0, 77.0, 220.0, 0.19513155202261717
47.0, 80.0, 225.0, 0.2828341962704311
48.0, 83.0, 230.0, 0.2759614197140247
49.0, 86.0, 235.0, 0.2759614197140247
50.0, 89.0, 240.0, 0.2759613817455547
51.0, 92.0, 245.0, 0.2759613817455547
52.0, 95.0, 250.0, 0.2758378420703992
53.0, 98.0, 255.0, 0.3290960548295857
54.0, 101.0, 260.0, 0.3290808317790629
55.0, 104.0, 265.0, 0.3290808317790629
56.0, 107.0, 270.0, 0.3290808317790629
57.0, 110.0, 275.0, 0.2873395308075585
58.0, 113.0, 280.0, 0.2873395308075585
59.0, 116.0, 285.0, 0.2873395308075585
60.0, 119.0, 290.0, 0.2873031855962536
61.0, 122.0, 295.0, 0.2873031855962536
62.0, 125.0, 300.0, 0.28730053080144036
63.0, 128.0, 305.0, 0.2872994566947021
64.0, 131.0, 310.0, 0.2873284288605036
65.0, 134.0, 315.0, 0.2873284288605036
66.0, 137.0, 320.0, 0.2873284288605036
67.0, 140.0, 325.0, 0.28733332147759993
68.0, 143.0, 330.0, 0.28733332147759993
69.0, 146.0, 335.0, 0.28733332147759993
70.0, 149.0, 340.0, 0.28733332147759993
71.0, 152.0, 345.0, 0.28733332147759993
42.0, 65.0, 300.0, 0.2054022278828495
43.0, 68.0, 305.0, 0.20539549012100541
44.0, 71.0, 310.0, 0.2100742550773267
45.0, 74.0, 315.0, 0.2100742550773267
46.0, 77.0, 320.0, 0.2100742550773267
47.0, 80.0, 325.0, 0.29575727850953404
48.0, 83.0, 330.0, 0.32911312727090175
49.0, 86.0, 335.0, 0.32911312727090175
50.0, 89.0, 340.0, 0.3291013301764432
51.0, 92.0, 345.0, 0.3291013301764432
52.0, 95.0, 350.0, 0.32911405526432913
53.0, 98.0, 355.0, 0.32911405526432913
54.0, 101.0, 360.0, 0.32911097691842195
55.0, 104.0, 365.0, 0.32911097691842195
56.0, 107.0, 370.0, 0.32911097691842195
57.0, 110.0, 375.0, 0.287327646424899
58.0, 113.0, 380.0, 0.287327646424899
59.0, 116.0, 385.0, 0.287327646424899
60.0, 119.0, 390.0, 0.28733217874938155
61.0, 122.0, 395.0, 0.28733217874938155
62.0, 125.0, 400.0, 0.2873261687064725
63.0, 128.0, 405.0, 0.2873261687064725
64.0, 131.0, 410.0, 0.2873284288605036
65.0, 134.0, 415.0, 0.2873284288605036
66.0, 137.0, 420.0, 0.2873284288605036
67.0, 140.0, 425.0, 0.28733332147759993
68.0, 143.0, 430.0, 0.28733332147759993
69.0, 146.0, 435.0, 0.28733332147759993
70.0, 149.0, 440.0, 0.28733332147759993
71.0, 152.0, 445.0, 0.28733332147759993
42.0, 75.0, 100.0, 0.16759095090152382
43.0, 78.0, 105.0, 0.1680367670458587
44.0, 81.0, 110.0, 0.16959872327733824
45.0, 84.0, 115.0, 0.16959872327733824
46.0, 87.0, 120.0, 0.16959872327733824
47.0, 90.0, 125.0, 0.24697427280413106
48.0, 93.0, 130.0, 0.2469693345007785
49.0, 96.0, 135.0, 0.2469693345007785
50.0, 99.0, 140.0, 0.24698325210932295
51.0, 102.0, 145.0, 0.24698325210932295
52.0, 105.0, 150.0, 0.24680919627621886
53.0, 108.0, 155.0, 0.271512631266165
54.0, 111.0, 160.0, 0.27155476647758725
55.0, 114.0, 165.0, 0.27155476647758725
56.0, 117.0, 170.0, 0.27155476647758725
57.0, 120.0, 175.0, 0.2713260621068773
58.0, 123.0, 180.0, 0.2713260621068773
59.0, 126.0, 185.0, 0.2713260621068773
60.0, 129.0, 190.0, 0.2713804643598569
61.0, 132.0, 195.0, 0.2713804643598569
62.0, 135.0, 200.0, 0.27141275168640855
63.0, 138.0, 205.0, 0.2700829570427111
64.0, 141.0, 210.0, 0.27115052639713283
65.0, 144.0, 215.0, 0.27115052639713283
66.0, 147.0, 220.0, 0.27115052639713283
67.0, 150.0, 225.0, 0.27139569946649345
68.0, 153.0, 230.0, 0.27139569946649345
69.0, 156.0, 235.0, 0.27139569946649345
70.0, 159.0, 240.0, 0.27139569946649345
71.0, 162.0, 245.0, 0.27139569946649345
42.0, 75.0, 200.0, 0.19513765304058048
43.0, 78.0, 205.0, 0.19511198673482197
44.0, 81.0, 210.0, 0.17068967964068332
45.0, 84.0, 215.0, 0.17068967964068332
46.0, 87.0, 220.0, 0.17068967964068332
47.0, 90.0, 225.0, 0.2759614197140247
48.0, 93.0, 230.0, 0.2759614197140247
49.0, 96.0, 235.0, 0.2759614197140247
50.0, 99.0, 240.0, 0.2759613817455547
51.0, 102.0, 245.0, 0.2759613817455547
52.0, 105.0, 250.0, 0.2758378420703992
53.0, 108.0, 255.0, 0.3290960548295857
54.0, 111.0, 260.0, 0.3290808317790629
55.0, 114.0, 265.0, 0.3290808317790629
56.0, 117.0, 270.0, 0.3290808317790629
57.0, 120.0, 275.0, 0.2873395308075585
58.0, 123.0, 280.0, 0.2873395308075585
59.0, 126.0, 285.0, 0.2873395308075585
60.0, 129.0, 290.0, 0.2873031855962536
61.0, 132.0, 295.0, 0.2873031855962536
62.0, 135.0, 300.0, 0.28730053080144036
63.0, 138.0, 305.0, 0.2872994566947021
64.0, 141.0, 310.0, 0.2873284288605036
65.0, 144.0, 315.0, 0.2873284288605036
66.0, 147.0, 320.0, 0.2873284288605036
67.0, 150.0, 325.0, 0.28733332147759993
68.0, 153.0, 330.0, 0.28733332147759993
69.0, 156.0, 335.0, 0.28733332147759993
70.0, 159.0, 340.0, 0.28733332147759993
71.0, 162.0, 345.0, 0.28733332147759993
42.0, 75.0, 300.0, 0.2100943434586312
43.0, 78.0, 305.0, 0.21010031686340794
44.0, 81.0, 310.0, 0.18719915928395414
45.0, 84.0, 315.0, 0.18719915928395414
46.0, 87.0, 320.0, 0.18719915928395414
47.0, 90.0, 325.0, 0.32911312727090175
48.0, 93.0, 330.0, 0.32911312727090175
49.0, 96.0, 335.0, 0.32911312727090175
50.0, 99.0, 340.0, 0.3291013301764432
51.0, 102.0, 345.0, 0.3291013301764432
52.0, 105.0, 350.0, 0.32911405526432913
53.0, 108.0, 355.0, 0.32911405526432913
54.0, 111.0, 360.0, 0.32911097691842195
55.0, 114.0, 365.0, 0.32911097691842195
56.0, 117.0, 370.0, 0.32911097691842195
57.0, 120.0, 375.0, 0.287327646424899
58.0, 123.0, 380.0, 0.287327646424899
59.0, 126.0, 385.0, 0.287327646424899
60.0, 129.0, 390.0, 0.28733217874938155
61.0, 132.0, 395.0, 0.28733217874938155
62.0, 135.0, 400.0, 0.2873261687064725
63.0, 138.0, 405.0, 0.2873261687064725
64.0, 141.0, 410.0, 0.2873284288605036
65.0, 144.0, 415.0, 0.2873284288605036
66.0, 147.0, 420.0, 0.2873284288605036
67.0, 150.0, 425.0, 0.28733332147759993
68.0, 153.0, 430.0, 0.28733332147759993
69.0, 156.0, 435.0, 0.28733332147759993
70.0, 159.0, 440.0, 0.28733332147759993
71.0, 162.0, 445.0, 0.28733332147759993
42.0, 85.0, 100.0, 0.13060154394510662
43.0, 88.0, 105.0, 0.1306085461564079
44.0, 91.0, 110.0, 0.16959872327733824
45.0, 94.0, 115.0, 0.16959872327733824
46.0, 97.0, 120.0, 0.16959872327733824
47.0, 100.0, 125.0, 0.24697427280413106
48.0, 103.0, 130.0, 0.2469693345007785
49.0, 106.0, 135.0, 0.2469693345007785
50.0, 109.0, 140.0, 0.24698325210932295
51.0, 112.0, 145.0, 0.24698325210932295
52.0, 115.0, 150.0, 0.24680919627621886
53.0, 118.0, 155.0, 0.271512631266165
54.0, 121.0, 160.0, 0.27155476647758725
55.0, 124.0, 165.0, 0.27155476647758725
56.0, 127.0, 170.0, 0.27155476647758725
57.0, 130.0, 175.0, 0.2713260621068773
58.0, 133.0, 180.0, 0.2713260621068773
59.0, 136.0, 185.0, 0.2713260621068773
60.0, 139.0, 190.0, 0.2713804643598569
61.0, 142.0, 195.0, 0.2713804643598569
62.0, 145.0, 200.0, 0.27141275168640855
63.0, 148.0, 205.0, 0.2700829570427111
64.0, 151.0, 210.0, 0.27115052639713283
65.0, 154.0, 215.0, 0.27115052639713283
66.0, 157.0, 220.0, 0.27115052639713283
67.0, 160.0, 225.0, 0.27139569946649345
68.0, 163.0, 230.0, 0.27139569946649345
69.0, 166.0, 235.0, 0.27139569946649345
70.0, 169.0, 240.0, 0.27139569946649345
71.0, 172.0, 245.0, 0.27139569946649345
42.0, 85.0, 200.0, 0.17068111069644762
43.0, 88.0, 205.0, 0.17069484869927903
44.0, 91.0, 210.0, 0.17068967964068332
45.0, 94.0, 215.0, 0.17068967964068332
46.0, 97.0, 220.0, 0.17068967964068332
47.0, 100.0, 225.0, 0.2759614197140247
48.0, 103.0, 230.0, 0.2759614197140247
49.0, 106.0, 235.0, 0.2759614197140247
50.0, 109.0, 240.0, 0.2759613817455547
51.0, 112.0, 245.0, 0.2759613817455547
52.0, 115.0, 250.0, 0.2758378420703992
53.0, 118.0, 255.0, 0.3290960548295857
54.0, 121.0, 260.0, 0.3290808317790629
55.0, 124.0, 265.0, 0.3290808317790629
56.0, 127.0, 270.0, 0.3290808317790629
57.0, 130.0, 275.0, 0.2873395308075585
58.0, 133.0, 280.0, 0.2873395308075585
59.0, 136.0, 285.0, 0.2873395308075585
60.0, 139.0, 290.0, 0.2873031855962536
61.0, 142.0, 295.0, 0.2873031855962536
62.0, 145.0, 300.0, 0.28730053080144036
63.0, 148.0, 305.0, 0.2872994566947021
64.0, 151.0, 310.0, 0.2873284288605036
65.0, 154.0, 315.0, 0.2873284288605036
66.0, 157.0, 320.0, 0.2873284288605036
67.0, 160.0, 325.0, 0.28733332147759993
68.0, 163.0, 330.0, 0.28733332147759993
69.0, 166.0, 335.0, 0.28733332147759993
70.0, 169.0, 340.0, 0.28733332147759993
71.0, 172.0, 345.0, 0.28733332147759993
42.0, 85.0, 300.0, 0.1872022517500187
43.0, 88.0, 305.0, 0.18724012149083918
44.0, 91.0, 310.0, 0.18719915928395414
45.0, 94.0, 315.0, 0.18719915928395414
46.0, 97.0, 320.0, 0.18719915928395414
47.0, 100.0, 325.0, 0.32911312727090175
48.0, 103.0, 330.0, 0.32911312727090175
49.0, 106.0, 335.0, 0.32911312727090175
50.0, 109.0, 340.0, 0.3291013301764432
51.0, 112.0, 345.0, 0.3291013301764432
52.0, 115.0, 350.0, 0.32911405526432913
53.0, 118.0, 355.0, 0.32911405526432913
54.0, 121.0, 360.0, 0.32911097691842195
55.0, 124.0, 365.0, 0.32911097691842195
56.0, 127.0, 370.0, 0.32911097691842195
57.0, 130.0, 375.0, 0.287327646424899
58.0, 133.0, 380.0, 0.287327646424899
59.0, 136.0, 385.0, 0.287327646424899
60.0, 139.0, 390.0, 0.28733217874938155
61.0, 142.0, 395.0, 0.28733217874938155
62.0, 145.0, 400.0, 0.2873261687064725
63.0, 148.0, 405.0, 0.2873261687064725
64.0, 151.0, 410.0, 0.2873284288605036
65.0, 154.0, 415.0, 0.2873284288605036
66.0, 157.0, 420.0, 0.2873284288605036
67.0, 160.0, 425.0, 0.28733332147759993
68.0, 163.0, 430.0, 0.28733332147759993
69.0, 166.0, 435.0, 0.28733332147759993
70.0, 169.0, 440.0, 0.28733332147759993
71.0, 172.0, 445.0, 0.28733332147759993
52.0, 65.0, 100.0, 0.24679785242123387
53.0, 68.0, 105.0, 0.24688858860557855
54.0, 71.0, 110.0, 0.2539185357876673
55.0, 74.0, 115.0, 0.2539185357876673
56.0, 77.0, 120.0, 0.2538845376529828
57.0, 80.0, 125.0, 0.21164095745779504
58.0, 83.0, 130.0, 0.23993499109379307
59.0, 86.0, 135.0, 0.23993499109379307
60.0, 89.0, 140.0, 0.2399993702857991
61.0, 92.0, 145.0, 0.2399993702857991
62.0, 95.0, 150.0, 0.23984933765575198
63.0, 98.0, 155.0, 0.27141275168640855
64.0, 101.0, 160.0, 0.2713955598249966
65.0, 104.0, 165.0, 0.2713955598249966
66.0, 107.0, 170.0, 0.2713955598249966
67.0, 110.0, 175.0, 0.2714267589475657
68.0, 113.0, 180.0, 0.2714267589475657
69.0, 116.0, 185.0, 0.2714267589475657
70.0, 119.0, 190.0, 0.2714267589475657
71.0, 122.0, 195.0, 0.2714267589475657
72.0, 125.0, 200.0, 0.2714267589475657
73.0, 128.0, 205.0, 0.2713949757548645
74.0, 131.0, 210.0, 0.27139569946649345
75.0, 134.0, 215.0, 0.27139569946649345
76.0, 137.0, 220.0, 0.27139569946649345
77.0, 140.0, 225.0, 0.27139569946649345
78.0, 143.0, 230.0, 0.27139569946649345
79.0, 146.0, 235.0, 0.27139569946649345
80.0, 149.0, 240.0, 0.27139569946649345
81.0, 152.0, 245.0, 0.27139569946649345
52.0, 65.0, 200.0, 0.25172525954066743
53.0, 68.0, 205.0, 0.25451742559080065
54.0, 71.0, 210.0, 0.2828178453275214
55.0, 74.0, 215.0, 0.2828178453275214
56.0, 77.0, 220.0, 0.2828178453275214
57.0, 80.0, 225.0, 0.2421291394957553
58.0, 83.0, 230.0, 0.27109208864973267
59.0, 86.0, 235.0, 0.27109208864973267
60.0, 89.0, 240.0, 0.27102279515033484
61.0, 92.0, 245.0, 0.27102279515033484
62.0, 95.0, 250.0, 0.271129915977343
63.0, 98.0, 255.0, 0.28730053080144036
64.0, 101.0, 260.0, 0.2872982401295142
65.0, 104.0, 265.0, 0.2872982401295142
66.0, 107.0, 270.0, 0.2872982401295142
67.0, 110.0, 275.0, 0.28729307851090374
68.0, 113.0, 280.0, 0.28729307851090374
69.0, 116.0, 285.0, 0.28729307851090374
70.0, 119.0, 290.0, 0.28729307851090374
71.0, 122.0, 295.0, 0.28729307851090374
72.0, 125.0, 300.0, 0.28729307851090374
73.0, 128.0, 305.0, 0.2872262723353976
74.0, 131.0, 310.0, 0.28733332147759993
75.0, 134.0, 315.0, 0.28733332147759993
76.0, 137.0, 320.0, 0.28733332147759993
77.0, 140.0, 325.0, 0.28733332147759993
78.0, 143.0, 330.0, 0.28733332147759993
79.0, 146.0, 335.0, 0.28733332147759993
80.0, 149.0, 340.0, 0.28733332147759993
81.0, 152.0, 345.0, 0.28733332147759993
52.0, 65.0, 300.0, 0.25969122141873685
53.0, 68.0, 305.0, 0.2621487565042351
54.0, 71.0, 310.0, 0.29587358792987745
55.0, 74.0, 315.0, 0.29587358792987745
56.0, 77.0, 320.0, 0.29587358792987745
57.0, 80.0, 325.0, 0.28317005651525706
58.0, 83.0, 330.0, 0.287327646424899
59.0, 86.0, 335.0, 0.287327646424899
60.0, 89.0, 340.0, 0.28733217874938155
61.0, 92.0, 345.0, 0.28733217874938155
62.0, 95.0, 350.0, 0.2873261687064725
63.0, 98.0, 355.0, 0.2873261687064725
64.0, 101.0, 360.0, 0.2873284288605036
65.0, 104.0, 365.0, 0.2873284288605036
66.0, 107.0, 370.0, 0.2873284288605036
67.0, 110.0, 375.0, 0.28733332147759993
68.0, 113.0, 380.0, 0.28733332147759993
69.0, 116.0, 385.0, 0.28733332147759993
70.0, 119.0, 390.0, 0.28733332147759993
71.0, 122.0, 395.0, 0.28733332147759993
72.0, 125.0, 400.0, 0.28733332147759993
73.0, 128.0, 405.0, 0.28733332147759993
74.0, 131.0, 410.0, 0.28733332147759993
75.0, 134.0, 415.0, 0.28733332147759993
76.0, 137.0, 420.0, 0.28733332147759993
77.0, 140.0, 425.0, 0.28733332147759993
78.0, 143.0, 430.0, 0.28733332147759993
79.0, 146.0, 435.0, 0.28733332147759993
80.0, 149.0, 440.0, 0.28733332147759993
81.0, 152.0, 445.0, 0.28733332147759993
52.0, 75.0, 100.0, 0.2491079735518223
53.0, 78.0, 105.0, 0.2513550712031438
54.0, 81.0, 110.0, 0.24665606782529198
55.0, 84.0, 115.0, 0.24665606782529198
56.0, 87.0, 120.0, 0.24665606782529198
57.0, 90.0, 125.0, 0.2399392679445515
58.0, 93.0, 130.0, 0.23993499109379307
59.0, 96.0, 135.0, 0.23993499109379307
60.0, 99.0, 140.0, 0.2399993702857991
61.0, 102.0, 145.0, 0.2399993702857991
62.0, 105.0, 150.0, 0.23984933765575198
63.0, 108.0, 155.0, 0.27141275168640855
64.0, 111.0, 160.0, 0.2713955598249966
65.0, 114.0, 165.0, 0.2713955598249966
66.0, 117.0, 170.0, 0.2713955598249966
67.0, 120.0, 175.0, 0.2714267589475657
68.0, 123.0, 180.0, 0.2714267589475657
69.0, 126.0, 185.0, 0.2714267589475657
70.0, 129.0, 190.0, 0.2714267589475657
71.0, 132.0, 195.0, 0.2714267589475657
72.0, 135.0, 200.0, 0.2714267589475657
73.0, 138.0, 205.0, 0.2713949757548645
74.0, 141.0, 210.0, 0.27139569946649345
75.0, 144.0, 215.0, 0.27139569946649345
76.0, 147.0, 220.0, 0.27139569946649345
77.0, 150.0, 225.0, 0.27139569946649345
78.0, 153.0, 230.0, 0.27139569946649345
79.0, 156.0, 235.0, 0.27139569946649345
80.0, 159.0, 240.0, 0.27139569946649345
81.0, 162.0, 245.0, 0.27139569946649345
52.0, 75.0, 200.0, 0.28474455443573515
53.0, 78.0, 205.0, 0.2845366734463267
54.0, 81.0, 210.0, 0.2762561644541698
55.0, 84.0, 215.0, 0.2762561644541698
56.0, 87.0, 220.0, 0.2762561644541698
57.0, 90.0, 225.0, 0.27109208864973267
58.0, 93.0, 230.0, 0.27109208864973267
59.0, 96.0, 235.0, 0.27109208864973267
60.0, 99.0, 240.0, 0.27102279515033484
61.0, 102.0, 245.0, 0.27102279515033484
62.0, 105.0, 250.0, 0.271129915977343
63.0, 108.0, 255.0, 0.28730053080144036
64.0, 111.0, 260.0, 0.2872982401295142
65.0, 114.0, 265.0, 0.2872982401295142
66.0, 117.0, 270.0, 0.2872982401295142
67.0, 120.0, 275.0, 0.28729307851090374
68.0, 123.0, 280.0, 0.28729307851090374
69.0, 126.0, 285.0, 0.28729307851090374
70.0, 129.0, 290.0, 0.28729307851090374
71.0, 132.0, 295.0, 0.28729307851090374
72.0, 135.0, 300.0, 0.28729307851090374
73.0, 138.0, 305.0, 0.2872262723353976
74.0, 141.0, 310.0, 0.28733332147759993
75.0, 144.0, 315.0, 0.28733332147759993
76.0, 147.0, 320.0, 0.28733332147759993
77.0, 150.0, 325.0, 0.28733332147759993
78.0, 153.0, 330.0, 0.28733332147759993
79.0, 156.0, 335.0, 0.28733332147759993
80.0, 159.0, 340.0, 0.28733332147759993
81.0, 162.0, 345.0, 0.28733332147759993
52.0, 75.0, 300.0, 0.2953174554459667
53.0, 78.0, 305.0, 0.29529732422811117
54.0, 81.0, 310.0, 0.32911097691842195
55.0, 84.0, 315.0, 0.32911097691842195
56.0, 87.0, 320.0, 0.32911097691842195
57.0, 90.0, 325.0, 0.287327646424899
