flow rate(l/min),Pressure_ci,Pressure_hi,coldfluid_Pd,hotfluid_Pd,Ci_temp,co_temp,hi_temp,ho_temp,Density,HT_Coefficient
527.0, 0.2162, 0.1962, 22.62, 19.62, 312.97, 357.95, 366.69, 318.83, 914.27, 0.9064373794958593
528.0, 0.2168, 0.1968, 22.68, 19.68, 312.96, 357.94, 366.68, 318.82, 914.28, 0.9064373794958593
529.0, 0.2174, 0.1974, 22.74, 19.74, 312.95, 357.93, 366.67, 318.81, 914.29, 0.9064373794958593
530.0, 0.218, 0.198, 22.8, 19.8, 312.94, 357.92, 366.66, 318.8, 914.3, 0.9064373794958593
531.0, 0.2186, 0.1986, 22.86, 19.86, 312.93, 357.91, 366.65, 318.79, 914.31, 0.9064373794958593
532.0, 0.2192, 0.1992, 22.92, 19.92, 312.92, 357.9, 366.64, 318.78, 914.32, 0.9064373794958593
533.0, 0.2198, 0.1998, 22.98, 19.98, 312.91, 357.89, 366.63, 318.77, 914.33, 0.9064373794958593
534.0, 0.2204, 0.2004, 23.04, 20.04, 312.9, 357.88, 366.62, 318.76, 914.34, 0.9064373794958593
535.0, 0.221, 0.201, 23.1, 20.1, 312.89, 357.87, 366.61, 318.75, 914.35, 0.9064373794958593
536.0, 0.2216, 0.2016, 23.16, 20.16, 312.88, 357.86, 366.6, 318.74, 914.36, 0.9064373794958593
537.0, 0.2222, 0.2022, 23.22, 20.22, 312.87, 357.85, 366.59, 318.73, 914.37, 0.9064373794958593
538.0, 0.2228, 0.2028, 23.28, 20.28, 312.86, 357.84, 366.58, 318.72, 914.38, 0.9064373794958593
539.0, 0.2234, 0.2034, 23.34, 20.34, 312.85, 357.83, 366.57, 318.71, 914.39, 0.9064373794958593
540.0, 0.22399999999999998, 0.204, 23.4, 20.4, 312.84, 357.82, 366.56, 318.7, 914.4, 0.9064373794958593
541.0, 0.2246, 0.2046, 23.46, 20.46, 312.83, 357.81, 366.55, 318.69, 914.41, 0.9064373794958593
542.0, 0.2252, 0.2052, 23.52, 20.52, 312.82, 357.8, 366.54, 318.68, 914.42, 0.9064373794958593
543.0, 0.2258, 0.2058, 23.58, 20.58, 312.81, 357.79, 366.53, 318.67, 914.43, 0.9064373794958593
544.0, 0.2264, 0.2064, 23.64, 20.64, 312.8, 357.78, 366.52, 318.66, 914.44, 0.9064373794958593
545.0, 0.22699999999999998, 0.207, 23.7, 20.7, 312.79, 357.77, 366.51, 318.65, 914.45, 0.9064373794958593
546.0, 0.2276, 0.2076, 23.76, 20.76, 312.78, 357.76, 366.5, 318.64, 914.46, 0.9064373794958593
547.0, 0.2282, 0.2082, 23.82, 20.82, 312.77, 357.75, 366.49, 318.63, 914.47, 0.9064373794958593
548.0, 0.2288, 0.2088, 23.88, 20.88, 312.76, 357.74, 366.48, 318.62, 914.48, 0.9064373794958593
549.0, 0.2294, 0.2094, 23.94, 20.94, 312.75, 357.73, 366.47, 318.61, 914.49, 0.9064373794958593
400.0, 0.14, 0.12, 15.0, 12.0, 311.35, 359.94, 367.91, 316.95, 912.0, 0.9000000000000005
401.0, 0.1406, 0.1206, 15.06, 12.06, 311.34, 359.93, 367.9, 316.94, 912.01, 0.9000000000000005
402.0, 0.1412, 0.1212, 15.12, 12.12, 311.33, 359.92, 367.89, 316.93, 912.02, 0.9000000000000005
403.0, 0.1418, 0.1218, 15.18, 12.18, 311.32, 359.91, 367.88, 316.92, 912.03, 0.9000000000000005
404.0, 0.1424, 0.1224, 15.24, 12.24, 311.31, 359.9, 367.87, 316.91, 912.04, 0.9000000000000005
405.0, 0.14300000000000002, 0.12300000000000001, 15.3, 12.3, 311.3, 359.89, 367.86, 316.9, 912.05, 0.9000000000000005
406.0, 0.1436, 0.1236, 15.36, 12.36, 311.29, 359.88, 367.85, 316.89, 912.06, 0.9000000000000005
407.0, 0.1442, 0.1242, 15.42, 12.42, 311.28, 359.87, 367.84, 316.88, 912.07, 0.9000000000000005
408.0, 0.1448, 0.1248, 15.48, 12.48, 311.27, 359.86, 367.83, 316.87, 912.08, 0.9000000000000005
409.0, 0.1454, 0.1254, 15.54, 12.54, 311.26, 359.85, 367.82, 316.86, 912.09, 0.9000000000000005
410.0, 0.146, 0.126, 15.6, 12.6, 311.25, 359.84, 367.81, 316.85, 912.1, 0.9000000000000005
411.0, 0.1466, 0.1266, 15.66, 12.66, 311.24, 359.83, 367.8, 316.84, 912.11, 0.9000000000000005
412.0, 0.1472, 0.1272, 15.72, 12.72, 311.23, 359.82, 367.79, 316.83, 912.12, 0.9000000000000005
413.0, 0.1478, 0.1278, 15.78, 12.78, 311.22, 359.81, 367.78, 316.82, 912.13, 0.9000000000000005
414.0, 0.1484, 0.1284, 15.84, 12.84, 311.21, 359.8, 367.77, 316.81, 912.14, 0.9000000000000005
415.0, 0.149, 0.129, 15.9, 12.9, 311.2, 359.79, 367.76, 316.8, 912.15, 0.9000000000000005
416.0, 0.1496, 0.1296, 15.96, 12.96, 311.19, 359.78, 367.75, 316.79, 912.16, 0.9000000000000005
417.0, 0.1502, 0.1302, 16.02, 13.02, 311.18, 359.77, 367.74, 316.78, 912.17, 0.9000000000000005
418.0, 0.1508, 0.1308, 16.08, 13.08, 311.17, 359.76, 367.73, 316.77, 912.18, 0.9000000000000005
419.0, 0.1514, 0.1314, 16.14, 13.14, 311.16, 359.75, 367.72, 316.76, 912.19, 0.9000000000000005
420.0, 0.152, 0.132, 16.2, 13.2, 311.15, 359.74, 367.71, 316.75, 912.2, 0.9000000000000005
421.0, 0.1526, 0.1326, 16.26, 13.26, 311.14, 359.73, 367.7, 316.74, 912.21, 0.9000000000000005
422.0, 0.1532, 0.1332, 16.32, 13.32, 311.13, 359.72, 367.69, 316.73, 912.22, 0.9000000000000005
423.0, 0.1538, 0.1338, 16.38, 13.38, 311.12, 359.71, 367.68, 316.72, 912.23, 0.9000000000000005
424.0, 0.1544, 0.1344, 16.44, 13.44, 311.11, 359.7, 367.67, 316.71, 912.24, 0.9000000000000005
425.0, 0.155, 0.135, 16.5, 13.5, 311.1, 359.69, 367.66, 316.7, 912.25, 0.9000000000000005
426.0, 0.1556, 0.1356, 16.56, 13.56, 311.09, 359.68, 367.65, 316.69, 912.26, 0.9000000000000005
427.0, 0.1562, 0.1362, 16.62, 13.62, 311.08, 359.67, 367.64, 316.68, 912.27, 0.9000000000000005
428.0, 0.1568, 0.1368, 16.68, 13.68, 311.07, 359.66, 367.63, 316.67, 912.28, 0.9000000000000005
429.0, 0.1574, 0.1374, 16.74, 13.74, 311.06, 359.65, 367.62, 316.66, 912.29, 0.9000000000000005
430.0, 0.158, 0.138, 16.8, 13.8, 311.05, 359.64, 367.61, 316.65, 912.3, 0.9000000000000005
431.0, 0.1586, 0.1386, 16.86, 13.86, 311.04, 359.63, 367.6, 316.64, 912.31, 0.9000000000000005
432.0, 0.1592, 0.1392, 16.92, 13.92, 311.03, 359.62, 367.59, 316.63, 912.32, 0.9000000000000005
433.0, 0.1598, 0.1398, 16.98, 13.98, 311.02, 359.61, 367.58, 316.62, 912.33, 0.9000000000000005
434.0, 0.1604, 0.1404, 17.04, 14.04, 311.01, 359.6, 367.57, 316.61, 912.34, 0.9000000000000005
435.0, 0.161, 0.141, 17.1, 14.1, 311.0, 359.59, 367.56, 316.6, 912.35, 0.9000000000000005
436.0, 0.1616, 0.1416, 17.16, 14.16, 310.99, 359.58, 367.55, 316.59, 912.36, 0.9000000000000005
437.0, 0.1622, 0.1422, 17.22, 14.22, 310.98, 359.57, 367.54, 316.58, 912.37, 0.9000000000000005
438.0, 0.1628, 0.1428, 17.28, 14.28, 310.97, 359.56, 367.53, 316.57, 912.38, 0.9000000000000005
439.0, 0.1634, 0.1434, 17.34, 14.34, 310.96, 359.55, 367.52, 316.56, 912.39, 0.9000000000000005
440.0, 0.16399999999999998, 0.14400000000000002, 17.4, 14.4, 310.95, 359.54, 367.51, 316.55, 912.4, 0.9000000000000005
441.0, 0.1646, 0.1446, 17.46, 14.46, 310.94, 359.53, 367.5, 316.54, 912.41, 0.9000000000000005
442.0, 0.1652, 0.1452, 17.52, 14.52, 310.93, 359.52, 367.49, 316.53, 912.42, 0.9000000000000005
443.0, 0.1658, 0.1458, 17.58, 14.58, 310.92, 359.51, 367.48, 316.52, 912.43, 0.9000000000000005
444.0, 0.1664, 0.1464, 17.64, 14.64, 310.91, 359.5, 367.47, 316.51, 912.44, 0.9000000000000005
445.0, 0.16699999999999998, 0.147, 17.7, 14.7, 310.9, 359.49, 367.46, 316.5, 912.45, 0.9000000000000005
446.0, 0.1676, 0.1476, 17.76, 14.76, 310.89, 359.48, 367.45, 316.49, 912.46, 0.9000000000000005
447.0, 0.1682, 0.1482, 17.82, 14.82, 310.88, 359.47, 367.44, 316.48, 912.47, 0.9000000000000005
448.0, 0.1688, 0.1488, 17.88, 14.88, 310.87, 359.46, 367.43, 316.47, 912.48, 0.9000000000000005
449.0, 0.1694, 0.1494, 17.94, 14.94, 310.86, 359.45, 367.42, 316.46, 912.49, 0.9000000000000005
450.0, 0.17, 0.15, 18.0, 15.0, 310.85, 359.44, 367.41, 316.45, 912.5, 0.9000000000000005
451.0, 0.1706, 0.1506, 18.06, 15.06, 310.84, 359.43, 367.4, 316.44, 912.51, 0.9000000000000005
452.0, 0.1712, 0.1512, 18.12, 15.12, 310.83, 359.42, 367.39, 316.43, 912.52, 0.9000000000000005
453.0, 0.1718, 0.1518, 18.18, 15.18, 310.82, 359.41, 367.38, 316.42, 912.53, 0.9000000000000005
454.0, 0.1724, 0.1524, 18.24, 15.24, 310.81, 359.4, 367.37, 316.41, 912.54, 0.9000000000000005
455.0, 0.17300000000000001, 0.153, 18.3, 15.3, 310.8, 359.39, 367.36, 316.4, 912.55, 0.9000000000000005
456.0, 0.1736, 0.1536, 18.36, 15.36, 310.79, 359.38, 367.35, 316.39, 912.56, 0.9000000000000005
457.0, 0.1742, 0.1542, 18.42, 15.42, 310.78, 359.37, 367.34, 316.38, 912.57, 0.9000000000000005
458.0, 0.1748, 0.1548, 18.48, 15.48, 310.77, 359.36, 367.33, 316.37, 912.58, 0.9000000000000005
459.0, 0.1754, 0.1554, 18.54, 15.54, 310.76, 359.35, 367.32, 316.36, 912.59, 0.9000000000000005
460.0, 0.17600000000000002, 0.156, 18.6, 15.6, 310.75, 359.34, 367.31, 316.35, 912.6, 0.9000000000000005
461.0, 0.1766, 0.1566, 18.66, 15.66, 310.74, 359.33, 367.3, 316.34, 912.61, 0.9000000000000005
462.0, 0.1772, 0.1572, 18.72, 15.72, 310.73, 359.32, 367.29, 316.33, 912.62, 0.9000000000000005
463.0, 0.1778, 0.1578, 18.78, 15.78, 310.72, 359.31, 367.28, 316.32, 912.63, 0.9000000000000005
464.0, 0.1784, 0.1584, 18.84, 15.84, 310.71, 359.3, 367.27, 316.31, 912.64, 0.9000000000000005
465.0, 0.179, 0.159, 18.9, 15.9, 310.7, 359.29, 367.26, 316.3, 912.65, 0.9000000000000005
466.0, 0.1796, 0.1596, 18.96, 15.96, 310.69, 359.28, 367.25, 316.29, 912.66, 0.9000000000000005
467.0, 0.1802, 0.1602, 19.02, 16.02, 310.68, 359.27, 367.24, 316.28, 912.67, 0.9000000000000005
468.0, 0.1808, 0.1608, 19.08, 16.08, 310.67, 359.26, 367.23, 316.27, 912.68, 0.9000000000000005
469.0, 0.1814, 0.1614, 19.14, 16.14, 310.66, 359.25, 367.22, 316.26, 912.69, 0.9000000000000005
470.0, 0.182, 0.162, 19.2, 16.2, 310.65, 359.24, 367.21, 316.25, 912.7, 0.8980000000000002
471.0, 0.1826, 0.1626, 19.26, 16.26, 310.64, 359.23, 367.2, 316.24, 912.71, 0.8980000000000002
472.0, 0.1832, 0.1632, 19.32, 16.32, 310.63, 359.22, 367.19, 316.23, 912.72, 0.8980000000000002
473.0, 0.1838, 0.1638, 19.38, 16.38, 310.62, 359.21, 367.18, 316.22, 912.73, 0.8980000000000002
474.0, 0.1844, 0.1644, 19.44, 16.44, 310.61, 359.2, 367.17, 316.21, 912.74, 0.8980000000000002
475.0, 0.185, 0.165, 19.5, 16.5, 310.6, 359.19, 367.16, 316.2, 912.75, 0.9064369513599169
476.0, 0.1856, 0.1656, 19.56, 16.56, 310.59, 359.18, 367.15, 316.19, 912.76, 0.9064369513599169
477.0, 0.1862, 0.1662, 19.62, 16.62, 310.58, 359.17, 367.14, 316.18, 912.77, 0.9064369513599169
478.0, 0.1868, 0.1668, 19.68, 16.68, 310.57, 359.16, 367.13, 316.17, 912.78, 0.9064369513599169
479.0, 0.1874, 0.1674, 19.74, 16.74, 310.56, 359.15, 367.12, 316.16, 912.79, 0.9064369513599169
480.0, 0.188, 0.168, 19.8, 16.8, 310.55, 359.14, 367.11, 316.15, 912.8, 0.9064369513599169
481.0, 0.1886, 0.1686, 19.86, 16.86, 310.54, 359.13, 367.1, 316.14, 912.81, 0.9064369513599169
482.0, 0.1892, 0.1692, 19.92, 16.92, 310.53, 359.12, 367.09, 316.13, 912.82, 0.9064369513599169
483.0, 0.1898, 0.1698, 19.98, 16.98, 310.52, 359.11, 367.08, 316.12, 912.83, 0.9064369513599169
484.0, 0.1904, 0.1704, 20.04, 17.04, 310.51, 359.1, 367.07, 316.11, 912.84, 0.9064369513599169
485.0, 0.191, 0.171, 20.1, 17.1, 310.5, 359.09, 367.06, 316.1, 912.85, 0.9064369513599169
486.0, 0.1916, 0.1716, 20.16, 17.16, 310.49, 359.08, 367.05, 316.09, 912.86, 0.9064369513599169
487.0, 0.1922, 0.1722, 20.22, 17.22, 310.48, 359.07, 367.04, 316.08, 912.87, 0.9064369513599169
488.0, 0.1928, 0.1728, 20.28, 17.28, 310.47, 359.06, 367.03, 316.07, 912.88, 0.9064369513599169
489.0, 0.1934, 0.1734, 20.34, 17.34, 310.46, 359.05, 367.02, 316.06, 912.89, 0.9064369513599169
490.0, 0.19399999999999998, 0.174, 20.4, 17.4, 310.45, 359.04, 367.01, 316.05, 912.9, 0.9064369513599169
491.0, 0.1946, 0.1746, 20.46, 17.46, 310.44, 359.03, 367.0, 316.04, 912.91, 0.9064369513599169
492.0, 0.1952, 0.1752, 20.52, 17.52, 310.43, 359.02, 366.99, 316.03, 912.92, 0.9064369513599169
493.0, 0.1958, 0.1758, 20.58, 17.58, 310.42, 359.01, 366.98, 316.02, 912.93, 0.9064369513599169
494.0, 0.1964, 0.1764, 20.64, 17.64, 310.41, 359.0, 366.97, 316.01, 912.94, 0.9064369513599169
495.0, 0.19699999999999998, 0.177, 20.7, 17.7, 310.4, 358.99, 366.96, 316.0, 912.95, 0.9064369513599169
496.0, 0.1976, 0.1776, 20.76, 17.76, 310.39, 358.98, 366.95, 315.99, 912.96, 0.9064369513599169
497.0, 0.1982, 0.1782, 20.82, 17.82, 310.38, 358.97, 366.94, 315.98, 912.97, 0.9064369513599169
498.0, 0.1988, 0.1788, 20.88, 17.88, 310.37, 358.96, 366.93, 315.97, 912.98, 0.9064369513599169
499.0, 0.1994, 0.1794, 20.94, 17.94, 310.36, 358.95, 366.92, 315.96, 912.99, 0.9064369513599169
500.0, 0.2, 0.18, 21.0, 18.0, 310.35, 358.94, 366.91, 315.95, 913.0, 0.9064369513599169
501.0, 0.2006, 0.1806, 21.06, 18.06, 310.34, 358.93, 366.9, 315.94, 913.01, 0.9064369513599169
502.0, 0.2012, 0.1812, 21.12, 18.12, 310.33, 358.92, 366.89, 315.93, 913.02, 0.9064369513599169
503.0, 0.2018, 0.1818, 21.18, 18.18, 310.32, 358.91, 366.88, 315.92, 913.03, 0.9064369513599169
504.0, 0.2024, 0.1824, 21.24, 18.24, 310.31, 358.9, 366.87, 315.91, 913.04, 0.9064369513599169
505.0, 0.203, 0.183, 21.3, 18.3, 310.3, 358.89, 366.86, 315.9, 913.05, 0.9064369513599169
506.0, 0.2036, 0.1836, 21.36, 18.36, 310.29, 358.88, 366.85, 315.89, 913.06, 0.9064369513599169
507.0, 0.2042, 0.1842, 21.42, 18.42, 310.28, 358.87, 366.84, 315.88, 913.07, 0.9064369513599169
508.0, 0.2048, 0.1848, 21.48, 18.48, 310.27, 358.86, 366.83, 315.87, 913.08, 0.9064369513599169
509.0, 0.2054, 0.1854, 21.54, 18.54, 310.26, 358.85, 366.82, 315.86, 913.09, 0.9064369513599169
510.0, 0.20600000000000002, 0.18600000000000003, 21.6, 18.6, 310.25, 358.84, 366.81, 315.85, 913.1, 0.9064369513599169
511.0, 0.2066, 0.1866, 21.66, 18.66, 310.24, 358.83, 366.8, 315.84, 913.11, 0.9064369513599169
512.0, 0.2072, 0.1872, 21.72, 18.72, 310.23, 358.82, 366.79, 315.83, 913.12, 0.9064369513599169
513.0, 0.2078, 0.1878, 21.78, 18.78, 310.22, 358.81, 366.78, 315.82, 913.13, 0.9064369513599169
514.0, 0.2084, 0.1884, 21.84, 18.84, 310.21, 358.8, 366.77, 315.81, 913.14, 0.9064369513599169
515.0, 0.209, 0.18899999999999997, 21.9, 18.9, 310.2, 358.79, 366.76, 315.8, 913.15, 0.9064369513599169
516.0, 0.2096, 0.1896, 21.96, 18.96, 310.19, 358.78, 366.75, 315.79, 913.16, 0.9064369513599169
517.0, 0.2102, 0.1902, 22.02, 19.02, 310.18, 358.77, 366.74, 315.78, 913.17, 0.9064369513599169
518.0, 0.2108, 0.1908, 22.08, 19.08, 310.17, 358.76, 366.73, 315.77, 913.18, 0.9064369513599169
519.0, 0.2114, 0.1914, 22.14, 19.14, 310.16, 358.75, 366.72, 315.76, 913.19, 0.9064369513599169
520.0, 0.212, 0.192, 22.2, 19.2, 310.15, 358.74, 366.71, 315.75, 913.2, 0.9064369513599169
521.0, 0.2126, 0.1926, 22.26, 19.26, 310.14, 358.73, 366.7, 315.74, 913.21, 0.9064369513599169
522.0, 0.2132, 0.1932, 22.32, 19.32, 310.13, 358.72, 366.69, 315.73, 913.22, 0.9064369513599169
523.0, 0.2138, 0.1938, 22.38, 19.38, 310.12, 358.71, 366.68, 315.72, 913.23, 0.9064369513599169
524.0, 0.2144, 0.1944, 22.44, 19.44, 310.11, 358.7, 366.67, 315.71, 913.24, 0.9064369513599169
525.0, 0.215, 0.195, 22.5, 19.5, 310.1, 358.69, 366.66, 315.7, 913.25, 0.9064369513599169
526.0, 0.2156, 0.1956, 22.56, 19.56, 310.09, 358.68, 366.65, 315.69, 913.26, 0.9064373794958593
527.0, 0.2162, 0.1962, 22.62, 19.62, 310.08, 358.67, 366.64, 315.68, 913.27, 0.9064373794958593
528.0, 0.2168, 0.1968, 22.68, 19.68, 310.07, 358.66, 366.63, 315.67, 913.28, 0.9064373794958593
529.0, 0.2174, 0.1974, 22.74, 19.74, 310.06, 358.65, 366.62, 315.66, 913.29, 0.9064373794958593
530.0, 0.218, 0.198, 22.8, 19.8, 310.05, 358.64, 366.61, 315.65, 913.3, 0.9064373794958593
531.0, 0.2186, 0.1986, 22.86, 19.86, 310.04, 358.63, 366.6, 315.64, 913.31, 0.9064373794958593
532.0, 0.2192, 0.1992, 22.92, 19.92, 310.03, 358.62, 366.59, 315.63, 913.32, 0.9064373794958593
533.0, 0.2198, 0.1998, 22.98, 19.98, 310.02, 358.61, 366.58, 315.62, 913.33, 0.9064373794958593
534.0, 0.2204, 0.2004, 23.04, 20.04, 310.01, 358.6, 366.57, 315.61, 913.34, 0.9064373794958593
535.0, 0.221, 0.201, 23.1, 20.1, 310.0, 358.59, 366.56, 315.6, 913.35, 0.9064373794958593
536.0, 0.2216, 0.2016, 23.16, 20.16, 309.99, 358.58, 366.55, 315.59, 913.36, 0.9064373794958593
537.0, 0.2222, 0.2022, 23.22, 20.22, 309.98, 358.57, 366.54, 315.58, 913.37, 0.9064373794958593
538.0, 0.2228, 0.2028, 23.28, 20.28, 309.97, 358.56, 366.53, 315.57, 913.38, 0.9064373794958593
539.0, 0.2234, 0.2034, 23.34, 20.34, 309.96, 358.55, 366.52, 315.56, 913.39, 0.9064373794958593
540.0, 0.22399999999999998, 0.204, 23.4, 20.4, 309.95, 358.54, 366.51, 315.55, 913.4, 0.9064373794958593
541.0, 0.2246, 0.2046, 23.46, 20.46, 309.94, 358.53, 366.5, 315.54, 913.41, 0.9064373794958593
542.0, 0.2252, 0.2052, 23.52, 20.52, 309.93, 358.52, 366.49, 315.53, 913.42, 0.9064373794958593
543.0, 0.2258, 0.2058, 23.58, 20.58, 309.92, 358.51, 366.48, 315.52, 913.43, 0.9064373794958593
544.0, 0.2264, 0.2064, 23.64, 20.64, 309.91, 358.5, 366.47, 315.51, 913.44, 0.9064373794958593
545.0, 0.22699999999999998, 0.207, 23.7, 20.7, 309.9, 358.49, 366.46, 315.5, 913.45, 0.9064373794958593
546.0, 0.2276, 0.2076, 23.76, 20.76, 309.89, 358.48, 366.45, 315.49, 913.46, 0.9064373794958593
547.0, 0.2282, 0.2082, 23.82, 20.82, 309.88, 358.47, 366.44, 315.48, 913.47, 0.9064373794958593
548.0, 0.2288, 0.2088, 23.88, 20.88, 309.87, 358.46, 366.43, 315.47, 913.48, 0.9064373794958593
549.0, 0.2294, 0.2094, 23.94, 20.94, 309.86, 358.45, 366.42, 315.46, 913.49, 0.9064373794958593
550.0, 0.23, 0.21, 24.0, 21.0, 309.85, 358.44, 366.41, 315.45, 913.5, 0.9064373794958593
551.0, 0.2306, 0.2106, 24.06, 21.06, 309.84, 358.43, 366.4, 315.44, 913.51, 0.9064373794958593
552.0, 0.2312, 0.2112, 24.12, 21.12, 309.83, 358.42, 366.39, 315.43, 913.52, 0.9064373794958593
553.0, 0.2318, 0.2118, 24.18, 21.18, 309.82, 358.41, 366.38, 315.42, 913.53, 0.9064373794958593
554.0, 0.2324, 0.2124, 24.24, 21.24, 309.81, 358.4, 366.37, 315.41, 913.54, 0.9064373794958593
555.0, 0.233, 0.213, 24.3, 21.3, 309.8, 358.39, 366.36, 315.4, 913.55, 0.9064373794958593
556.0, 0.2336, 0.2136, 24.36, 21.36, 309.79, 358.38, 366.35, 315.39, 913.56, 0.9064373794958593
557.0, 0.2342, 0.2142, 24.42, 21.42, 309.78, 358.37, 366.34, 315.38, 913.57, 0.9064373794958593
558.0, 0.2348, 0.2148, 24.48, 21.48, 309.77, 358.36, 366.33, 315.37, 913.58, 0.9064373794958593
559.0, 0.2354, 0.2154, 24.54, 21.54, 309.76, 358.35, 366.32, 315.36, 913.59, 0.9100019688968304
560.0, 0.23600000000000002, 0.21600000000000003, 24.6, 21.6, 309.75, 358.34, 366.31, 315.35, 913.6, 0.9100019688968304
561.0, 0.2366, 0.2166, 24.66, 21.66, 309.74, 358.33, 366.3, 315.34, 913.61, 0.9100019688968304
562.0, 0.2372, 0.2172, 24.72, 21.72, 309.73, 358.32, 366.29, 315.33, 913.62, 0.9100019688968304
563.0, 0.2378, 0.2178, 24.78, 21.78, 309.72, 358.31, 366.28, 315.32, 913.63, 0.9100019688968304
564.0, 0.2384, 0.2184, 24.84, 21.84, 309.71, 358.3, 366.27, 315.31, 913.64, 0.9100019688968304
565.0, 0.239, 0.21899999999999997, 24.9, 21.9, 309.7, 358.29, 366.26, 315.3, 913.65, 0.9100019688968304
566.0, 0.2396, 0.2196, 24.96, 21.96, 309.69, 358.28, 366.25, 315.29, 913.66, 0.9100019688968304
567.0, 0.2402, 0.2202, 25.02, 22.02, 309.68, 358.27, 366.24, 315.28, 913.67, 0.9100019688968304
568.0, 0.2408, 0.2208, 25.08, 22.08, 309.67, 358.26, 366.23, 315.27, 913.68, 0.9100019688968304
569.0, 0.2414, 0.2214, 25.14, 22.14, 309.66, 358.25, 366.22, 315.26, 913.69, 0.9100019688968304
570.0, 0.242, 0.222, 25.2, 22.2, 309.65, 358.24, 366.21, 315.25, 913.7, 0.9100019688968304
571.0, 0.2426, 0.2226, 25.26, 22.26, 309.64, 358.23, 366.2, 315.24, 913.71, 0.9100019688968304
572.0, 0.2432, 0.2232, 25.32, 22.32, 309.63, 358.22, 366.19, 315.23, 913.72, 0.9100019688968304
573.0, 0.2438, 0.2238, 25.38, 22.38, 309.62, 358.21, 366.18, 315.22, 913.73, 0.9100019688968304
574.0, 0.2444, 0.2244, 25.44, 22.44, 309.61, 358.2, 366.17, 315.21, 913.74, 0.9100019688968304
575.0, 0.245, 0.225, 25.5, 22.5, 309.6, 358.19, 366.16, 315.2, 913.75, 0.9100019688968304
576.0, 0.2456, 0.2256, 25.56, 22.56, 309.59, 358.18, 366.15, 315.19, 913.76, 0.9100019688968304
577.0, 0.2462, 0.2262, 25.62, 22.62, 309.58, 358.17, 366.14, 315.18, 913.77, 0.9100019688968304
578.0, 0.2468, 0.2268, 25.68, 22.68, 309.57, 358.16, 366.13, 315.17, 913.78, 0.9100019688968304
579.0, 0.2474, 0.2274, 25.74, 22.74, 309.56, 358.15, 366.12, 315.16, 913.79, 0.9100019688968304
580.0, 0.248, 0.228, 25.8, 22.8, 309.55, 358.14, 366.11, 315.15, 913.8, 0.9100019688968304
581.0, 0.2486, 0.2286, 25.86, 22.86, 309.54, 358.13, 366.1, 315.14, 913.81, 0.9100019688968304
582.0, 0.2492, 0.2292, 25.92, 22.92, 309.53, 358.12, 366.09, 315.13, 913.82, 0.9100019688968304
583.0, 0.2498, 0.2298, 25.98, 22.98, 309.52, 358.11, 366.08, 315.12, 913.83, 0.9100019688968304
584.0, 0.2504, 0.2304, 26.04, 23.04, 309.51, 358.1, 366.07, 315.11, 913.84, 0.9100019688968304
585.0, 0.251, 0.231, 26.1, 23.1, 309.5, 358.09, 366.06, 315.1, 913.85, 0.9100019688968304
586.0, 0.2516, 0.2316, 26.16, 23.16, 309.49, 358.08, 366.05, 315.09, 913.86, 0.9100019688968304
587.0, 0.2522, 0.2322, 26.22, 23.22, 309.48, 358.07, 366.04, 315.08, 913.87, 0.9100019688968304
588.0, 0.2528, 0.2328, 26.28, 23.28, 309.47, 358.06, 366.03, 315.07, 913.88, 0.9100019688968304
589.0, 0.2534, 0.2334, 26.34, 23.34, 309.46, 358.05, 366.02, 315.06, 913.89, 0.9100019688968304
590.0, 0.254, 0.23399999999999999, 26.4, 23.4, 309.45, 358.04, 366.01, 315.05, 913.9, 0.9100019688968304
591.0, 0.2546, 0.2346, 26.46, 23.46, 309.44, 358.03, 366.0, 315.04, 913.91, 0.9100019688968304
592.0, 0.2552, 0.2352, 26.52, 23.52, 309.43, 358.02, 365.99, 315.03, 913.92, 0.9100019688968304
593.0, 0.2558, 0.2358, 26.58, 23.58, 309.42, 358.01, 365.98, 315.02, 913.93, 0.9100019688968304
594.0, 0.2564, 0.2364, 26.64, 23.64, 309.41, 358.0, 365.97, 315.01, 913.94, 0.9100019688968304
595.0, 0.257, 0.237, 26.7, 23.7, 309.4, 357.99, 365.96, 315.0, 913.95, 0.9100019688968304
596.0, 0.2576, 0.2376, 26.76, 23.76, 309.39, 357.98, 365.95, 314.99, 913.96, 0.9100019688968304
597.0, 0.2582, 0.2382, 26.82, 23.82, 309.38, 357.97, 365.94, 314.98, 913.97, 0.9100019688968304
598.0, 0.2588, 0.2388, 26.88, 23.88, 309.37, 357.96, 365.93, 314.97, 913.98, 0.9100019688968304
599.0, 0.2594, 0.2394, 26.94, 23.94, 309.36, 357.95, 365.92, 314.96, 913.99, 0.9100019688968304
600.0, 0.26, 0.24, 27.0, 24.0, 309.35, 357.94, 365.91, 314.95, 914.0, 0.9100019688968304
601.0, 0.2606, 0.2406, 27.06, 24.06, 309.34, 357.93, 365.9, 314.94, 914.01, 0.9100019688968304
602.0, 0.2612, 0.2412, 27.12, 24.12, 309.33, 357.92, 365.89, 314.93, 914.02, 0.9100019688968304
603.0, 0.2618, 0.2418, 27.18, 24.18, 309.32, 357.91, 365.88, 314.92, 914.03, 0.9100019688968304
604.0, 0.2624, 0.2424, 27.24, 24.24, 309.31, 357.9, 365.87, 314.91, 914.04, 0.9100019688968304
